block,timestamp,amount0,amount1,sqrtPriceX96,liquidity,tick
25596114,1784817959,-1206863303,636002061311079407,1818325350957565230312754679994757,15419170759118060632,200831
25596115,1784817983,59992268725,-31580815840301757602,1818163079584557127338016303698905,15419170759118060632,200830
25596116,1784817995,22062259001,-11612481273778657471,1818103415700036434151362160000162,15420644923020565118,200829
25596116,1784817995,3980675166,-2095149243556876139,1818092651245917374684538807852310,15420644923020565118,200829
25596117,1784818007,66678795140,-35091370355381873237,1817912358864681490026219255492435,15420644923020565118,200827
25596118,1784818019,49972013133,-26294449661661215639,1817777263287199690858346626279710,15420644923020565118,200825
25596118,1784818019,-5420798221,2855000000000000000,1817791924366999195821285170750747,15420644923020565118,200826
25596120,1784818043,1000000000,-526152119922078999,1817789221103557718057815952065679,15420644923020565118,200826
25596124,1784818091,-66961771800,35270798275304480768,1817970344742123911055887678886761,15420644923020565118,200828
25596125,1784818103,-58538159695,30839584578359246848,1818128713082049272713951355683330,15420644923020565118,200829
25596125,1784818103,-30078957,15847840000000000,1818128794464342403987762863908412,15420644923020565118,200829
25596127,1784818127,-4039344838,2128241291911228918,1818139723471492425726242623625062,15420644923020565118,200829
25596127,1784818127,-2695094869,1420000000000000400,1818147015497172039405130690293177,15420644923020565118,200829
25596127,1784818127,-1050881877,553695011298516823,1818149858882732483827240337622056,15419170759118060632,200830
25596127,1784818127,1000000,-526360127534590,1818149856178141791057411428182198,15419170759118060632,200830
25596128,1784818139,-52863536204,27855295316202979328,1818292913184041959581957516246954,15419170759118060632,200831
25596131,1784818175,-400154458,210869440000000000,1818293996150507753895379095425965,15419170759118060632,200831
25596132,1784818199,-69946440026,36863543181085065000,1818483316997926307076069967284228,15419170759118060632,200833
25596133,1784818211,-1460378612,769738278936107874,1818487270158438925851702692408994,15419170759118060632,200833
25596133,1784818211,429942,-226388313531416,1818487268995190241729650875880808,15419170759118060632,200833
25596135,1784818235,-372553968914,196475604405577932442,1819495928042109402615226088554496,15432739301480902987,200844
25596135,1784818235,44452629,-23432747955519489,1819495807743727701996254238287673,15432739301480902987,200844
25596136,1784818247,-496074051557,261955406353019142144,1820839873425147598167449337719818,15434177337043370998,200859
25596137,1784818259,53378653082,-28177356820138171391,1820695230781965685869986938646263,15434177337043370998,200857
25596137,1784818259,9888740249,-5219545866211327063,1820668437320992140650371711253435,15434177337043370998,200857
25596137,1784818259,170884817,-90196300238549015,1820667974316908577744263994790973,15434177337043370998,200857
25596138,1784818271,75868621172,-40040389831495289801,1820462435243239238341522191587487,15434177337043370998,200855
25596138,1784818271,49972395871,-26368471387438782935,1820327078139927833091840208005312,15434177337043370998,200853
25596138,1784818271,20727871,-10936470158809564,1820327021999816432729251512397317,15434177337043370998,200853
25596139,1784818283,-127264047,67214454796074217,1820327366858825940308011673397379,15434177337043370998,200853
25596140,1784818295,60482400000,-31908953633788181763,1820163568833900422273684594804154,15434177337043370998,200852
25596144,1784818343,-23499655,12409102480527166,1820163632501615994707110990287975,15434177337043370998,200852
25596144,1784818343,-6940379752,3664937900849986583,1820182436296993469537171101920577,15434177337043370998,200852
25596145,1784818355,-1052069436,555562542896871500,1820185286736662201582758653783699,15434177337043370998,200852
25596146,1784818367,-424470300088,224312281830000000000,1821779466192747797551739266889204,7839138655658878040,200869
25596146,1784818367,450570101896,-237856252864096413045,1820115185827523332755847899266402,15434177337043370998,200851
25596147,1784818379,-5316702,2807360000000000,1820115200231320728249153364918503,15434177337043370998,200851
25596148,1784818391,-17770318,9383200878438059,1820115248373961634380392744913617,15434177337043370998,200851
25596148,1784818391,-6057499934,3198550000000000000,1820131659260402758821931116026870,15434177337043370998,200851
25596149,1784818403,-5316605,2807360000000000,1820131673664200154315236581678971,15434177337043370998,200851
25596149,1784818403,6094374,-3214832026051667,1820131657161523746369060233785857,15434177337043370998,200851
25596150,1784818415,-477389546,252079108231517360,1820132950510578589141201138164284,15434177337043370998,200851
25596151,1784818427,-5316598,2807360000000000,1820132964914375984634506603816385,15434177337043370998,200851
25596152,1784818439,-53030467563,28004253679665598464,1820276647091301601998513178876021,15434177337043370998,200853
25596154,1784818463,-154154819133,81430969454113546843,1820694447154612205419643650703360,15434177337043370998,200857
25596155,1784818475,143473476,-75730233012820251,1820694058409097795501288008107992,15434177337043370998,200857
25596156,1784818487,-27379306510,14466788504964687872,1820768283549652965789949494864414,15434177337043370998,200858
25596157,1784818499,844714,-445905009192319,1820768281260691671466682593018786,15434177337043370998,200858
25596160,1784818535,-79129100143,41818310925549594022,1821083804076940446624437548871092,7839138655658878040,200862
25596160,1784818535,-22619443448,11957175883763645230,1821204591760790110437116978339522,7839138655658878040,200863
25596160,1784818535,-81494227426,43092942376000000000,1821639903305126590524882390069026,7839138655658878040,200868
25596160,1784818535,-123283972667,65233153245704710060,1822415973768567826430555339458996,6374366405200594578,200876
25596160,1784818535,175908377335,-92969502511151911821,1821359249494136731862321091051520,7839138655658878040,200865
25596161,1784818547,2069850,-1093336174246309,1821359238444068618399412292167059,7839138655658878040,200865
25596161,1784818547,6430425882,-3396615664003809750,1821324909721278146048664975441920,7839138655658878040,200864
25596161,1784818547,-7359120840,3891062400000000000,1821364216027347349667573894050713,7839138655658878040,200865
25596162,1784818559,181571818,-95910342366427863,1821363246686131995517012045787684,7839138655658878040,200865
25596163,1784818571,3728621758,-1969519801263157312,1821343341254968726498818968846732,7839138655658878040,200865
25596163,1784818571,773040835,-408327591115597587,1821339214392800698480228034139333,7839138655658878040,200865
25596163,1784818571,572706697,-302507982803558079,1821336157022255769887336579766358,7839138655658878040,200865
25596163,1784818571,98351481,-51949889383925715,1821335631978056464066770236018613,7839138655658878040,200865
25596164,1784818583,20602195299,-10881552812579027383,1821225654916479652360570542444925,7839138655658878040,200863
25596164,1784818583,1263680,-667403077994152,1821225648171208028969874452388429,7839138655658878040,200863
25596165,1784818595,34114310526,-18015417206385555751,1821043570973076135208357993432603,7839138655658878040,200861
25596165,1784818595,1157213572,-611049440208017320,1821037395253206949912083618099533,7839138655658878040,200861
25596165,1784818595,346201021,-182805501849629040,1821035547684915937621345896882284,7839138655658878040,200861
25596168,1784818631,6417181277,-3388415178423427115,1821001301842328609710169982746541,7839138655658878040,200861
25596168,1784818631,29999999,-15840370872920722,1821001141747765554619077572050613,7839138655658878040,200861
25596169,1784818643,20988244401,-11081370327728317403,1820889145181845365047356985307525,7839138655658878040,200860
25596170,1784818655,214121746,-113044944871031289,1820888002665600012918054718916189,7839138655658878040,200860
25596171,1784818667,5011498938,-2645773660544469105,1820869809000581543856499247193740,15434177337043370998,200859
25596178,1784818751,8260334009,-4360875524316575791,1820847423346510057242170324361637,15434177337043370998,200859
25596180,1784818775,199476549190,-105277042002025762912,1820307005388972493717736272375123,15434177337043370998,200853
25596180,1784818775,7386301673,-3897042842784651879,1820287000724199583996950457391201,15434177337043370998,200853
25596180,1784818775,262701213,-138600652230134789,1820286289246369591943159116011788,15434177337043370998,200853
25596180,1784818775,4804933,-2535072077032095,1820286276233100525608333492290423,15434177337043370998,200853
25596181,1784818787,10557116,-5569911427662507,1820286247641110285755408438139373,15434177337043370998,200853
25596181,1784818787,352948,-186214323852097,1820286246685217503752162385547186,15434177337043370998,200853
25596187,1784818859,4509041373,-2378944515815763645,1820274034864749489417916731737584,15434177337043370998,200853
25596188,1784818871,-101548745775,53637904274303942656,1820549236301646053579977057569122,15434177337043370998,200856
25596189,1784818883,-19615475579,10362735588277424128,1820602404667611450304402679022765,15434177337043370998,200856
25596190,1784818895,-83581352432,44162301606628229120,1820828989375258685253281378077945,15434177337043370998,200859
25596190,1784818895,148000000,-78131033487288386,1820828588305730756392048045493516,15434177337043370998,200859
25596191,1784818907,-19684084266,10402174959818983424,1820885184222759154128730872645418,7839138655658878040,200860
25596191,1784818907,2497292,-1318432853884404,1820885170897696669579617281259058,7839138655658878040,200860
25596193,1784818931,-385866015,203920165174216309,1820887230835986536198800015169698,7839138655658878040,200860
25596194,1784818943,15000000,-7919193808632184,1820887150798738376528048906010267,7839139756536673002,200860
25596194,1784818943,985893572,-520497290884506768,1820881890266941370913517348985041,7839139756536673002,200860
25596196,1784818967,-7372289641,3896129321341010432,1820921247751952019574119729340503,7839139756536673002,200860
25596197,1784818979,-8184103633,4325356439914701824,1820964941155637876238884904797716,7839139756536673002,200860
25596198,1784818991,-59482586814,31443204271056134144,1821282570612649562732164264923249,7839139756536673002,200864
25596198,1784818991,262145,-138458089546939,1821282569213289382823099653078756,7839139756536673002,200864
25596198,1784818991,246407221,-130146175013859855,1821281253859484648070205678334911,7839139756536673002,200864
25596201,1784819027,-5401809378,2856000000000000000,1821310104282024453257449704837130,7839139756536673002,200864
25596205,1784819075,453665,-239621917367939,1821310101860227572371863028614502,7839139756536673002,200864
25596208,1784819111,112726875248,-59522486950106668814,1820792231636113292404776569122193,15434178437921165960,200859
25596208,1784819111,-32394479859,17118700081923127296,1820881451222128310732466229703272,7839139756536673002,200860
25596208,1784819111,2903689892,-1532973786268331221,1820872193800555207952579171359710,15434178437921165960,200859
25596209,1784819123,-50295940198,26583430997934882816,1821134495392590105353234346320924,7839139756536673002,200862
25596210,1784819135,-37053742833,19589409586410672128,1821332381507391666370727960165642,7839139756536673002,200864
25596211,1784819147,-3739142747,1977030000000000000,1821352352848734058194725529393822,7839139756536673002,200865
25596212,1784819159,-27650333614,14621151211505950720,1821500051164725070520080895290673,7839139756536673002,200866
25596213,1784819171,-111087554157,58766778192157573120,1822163653176635034849739178628391,6374367506078389540,200874
25596213,1784819171,-13298284846,7038000000000000000,1822251086008730149212022158267782,6374367506078389540,200875
25596214,1784819183,279764,-147921639428883,1822251084170185434481883820583095,6374367506078389540,200875
25596214,1784819183,-18885002738,9995881869877966890,1822375262667083933781266574756010,6374367506078389540,200876
25596214,1784819183,-2078206267,1100083280607970195,1822388928963867684738290543193419,6374367506078389540,200876
25596215,1784819195,-43850972336,23216039642446149021,1822677391010226394140862674730817,6373262974645589256,200879
25596219,1784819243,1048443,-554610061553002,1822677384115683322001122438465921,6373262974645589256,200879
25596220,1784819255,549562985,-290709920901234689,1822673770203477078422705211440898,6373262974645589256,200879
25596221,1784819267,58930682744,-31166688751370184519,1822286326677100016381702681863695,6373262974645589256,200875
25596221,1784819267,1893518225,-1001205869678837548,1822273880352247469180186020358585,6373262974645589256,200875
25596222,1784819279,55577,-29385934224400,1822273879986941097604687983700756,6373262974645589256,200875
25596225,1784819315,96227957,-50880579131718691,1822273247473453374800544434805101,6373262974645589256,200875
25596225,1784819315,84976569,-44931372510289252,1822272688916541884402701319902415,6373262974645589256,200875
25596226,1784819327,-12448871199,6589223702418560546,1822354560802633938765983820949779,6373262974645589256,200876
25596226,1784819327,-8286547014,4386421658401643566,1822409062612040798580320636654871,6373262974645589256,200876
25596228,1784819351,-6886058397,3645283098041157510,1822454355686924046608708963205236,6373262974645589256,200877
25596230,1784819375,-1928202628,1020768000000000000,1822467038850403795998537356397805,6373262974645589256,200877
25596231,1784819387,4022123,-2127150585721147,1822467012407083793625747387939674,6373262974645589256,200877
25596231,1784819387,1459986,-772132210710057,1822467002808450171256425813091903,6373262974645589256,200877
25596233,1784819411,-81048844942,42919169574099984384,1823000558803770221127144322347602,6367314438415704250,200883
25596235,1784819435,-6780536586,3591752005049465549,1823045228441238601008201973302865,6367314438415704250,200883
25596235,1784819435,4503626,-2383311509063171,1823045198785817404445392604679041,6367314438415704250,200883
25596235,1784819435,3397132,-1797756488622866,1823045176416426883639668702235044,6367314438415704250,200883
25596236,1784819447,3342254,-1768714864963254,1823045154408399776127911546549415,6367314438415704250,200883
25596238,1784819471,-27838252294,14748183912375502848,1823228573538606048044129300262864,6367314438415704250,200885
25596239,1784819483,-16841496374,8923749741529109504,1823339555773808326212502733216136,6367314438415704250,200887
25596240,1784819495,-15305814406,8110985230047935488,1823440429879043950706898901014208,6367314438415704250,200888
25596241,1784819507,-56937411036,30180584622507278336,1823810753141125687168520080747906,6528165500376674755,200892
25596241,1784819507,547735,-290103896471837,1823810749620320546066346363665663,6528165500376674755,200892
25596242,1784819519,-93129502049,49390963768863252480,1824409876392817023957253809190671,6528165500376674755,200898
25596243,1784819531,-9934441008,5270617717186895872,1824473810520459044982217309963448,6528165500376674755,200899
25596244,1784819543,-50176004841,26626024792776212480,1824797174816040693160094754213564,6519021153026613901,200902
25596244,1784819543,-9891380123,5250000000000000000,1824860948175493633497962224348168,6519021153026613901,200903
25596245,1784819555,-34156778480,18132049960975369776,1825081203744975529704139268929119,6519021153026613901,200906
25596245,1784819555,-47104313661,25012401588840963545,1825385037054938663187677012700244,6519021153026613901,200909
25596246,1784819567,467521318,-248046621290326191,1825382073295741652035465650978192,6630861927825573985,200909
25596248,1784819591,200094117,-106161050993850647,1825380804841490549258753837614137,6630861927825573985,200909
25596250,1784819615,-17903802631,9509057412956930048,1825495825959801591068120206607203,6468249590193562210,200910
25596250,1784819615,-264370994378,140553837992324947990,1827216572132895499825236610429982,6468294182476314870,200929
25596250,1784819615,109196228498,-58028634355660210933,1826505797090278163702488033226800,6468294182476314870,200921
25596251,1784819627,28240480,-15001606156721319,1826505613340180065244932418138497,6468294182476314870,200921
25596251,1784819627,186989237,-99330351611180422,1826504396673000429211443317359137,6468294182476314870,200921
25596252,1784819639,185829079,-98713934179288509,1826503187516398962400868779910318,6468081644752724722,200921
25596252,1784819639,440858536,-234187154853462016,1826500318935112803851433350297758,6468081644752724722,200921
25596252,1784819639,533160493,-283217621036302336,1826496849774867343571811483751231,6468081644752724722,200921
25596252,1784819639,153559066,-81571173274502111,1826495850601615114387863307185872,6468081644752724722,200921
25596252,1784819639,169729582,-90160910609913019,1826494746211833017050594930926533,6468081644752724722,200921
25596252,1784819639,310927725,-165165544566320362,1826492723082978842287229003143203,6468081644752724722,200921
25596253,1784819651,-42957177284,22845262990000001024,1826772417019157899823131103665617,6468081644752724722,200924
25596253,1784819651,33720009030,-17915462721595508877,1826552968770050481889199861294476,6468081644752724722,200922
25596253,1784819651,38466095,-20434602894312763,1826552718464607856796557400231977,6468081644752724722,200922
25596254,1784819663,3764325,-1999747043480823,1826552693969511404689950616776233,6468081644752724722,200922
25596255,1784819675,142393144,-75644420011065344,1826551767393637583438313734677075,6468081644752724722,200922
25596256,1784819687,96928805036,-51474308169765433757,1825921250625303890423612504351606,6468037052469972062,200915
25596256,1784819687,12286979,-6522780979550838,1825921170726573054387581203793283,6468037052469972062,200915
25596258,1784819711,10407711,-5525134839381537,1825921103050403027531004170459636,6468248436547595209,200915
25596258,1784819711,28717278,-15245120783138098,1825920916316247899634283502370951,6468248436547595209,200915
25596258,1784819711,276000000,-146519764967793838,1825919121627644903399270475081037,6468248436547595209,200915
25596258,1784819711,494206040,-262357804599402383,1825915908064192046665518910346407,6468248436547595209,200915
25596260,1784819735,45467577662,-24133298128791220636,1825620304565824626937453198945292,6468248436547595209,200912
25596264,1784819783,108473507374,-57544360355905992167,1824928229049800557493013252220506,6630860774179606984,200904
25596269,1784819843,49892476687,-26453007043536107839,1824612157997728805853341690328399,6630860774179606984,200900
25596270,1784819855,11829990321,-6270920779903977510,1824537230541462650188587939510149,6630860774179606984,200900
25596271,1784819867,-22614325657,12000000000000000000,1824680539625088170321218488191290,6630860774179606984,200901
25596271,1784819867,12349262060,-6546658698428976681,1824602317542473454879644676259840,6630860774179606984,200900
25596273,1784819891,23862038927,-12648285605816121759,1824451290856327053801930955818539,6640005121529667838,200899
25596275,1784819915,-19601135404,10400000000000000000,1824575391999941121338599666883713,6630860774179606984,200900
25596275,1784819915,21661830970,-11481794826099240832,1824438320896039656399445603720561,6640005121529667838,200899
25596276,1784819927,49386445231,-26170705498191748030,1824126053530220814726469226188964,6640005121529667838,200895
25596277,1784819939,-378500000,200740120488975508,1824128447552282973449699615381714,6640005121529667838,200895
25596278,1784819951,40906011537,-21670056091348775686,1823869881678571254875151969288192,6640005121529667838,200892
25596278,1784819951,2540745658,-1345763368922050197,1823853824106785205210968836190648,6640005121529667838,200892
25596279,1784819963,-101221016,53667200000000000,1823854464140578655786679521261785,6640005121529667838,200892
25596281,1784819987,9788450210,-5184456054610634452,1823792603506539246065611907792896,6640005121529667838,200891
25596282,1784819999,9087687868,-4812982224407929242,1823735175277061343076892807640605,6640005121529667838,200891
25596284,1784820023,46461666446,-24602059751560899935,1823437398635765583312599487664674,6479154059568697333,200888
25596285,1784820035,73703081381,-39010126903756978240,1822960376381684674126340536460900,6479154059568697333,200882
25596286,1784820047,68202635139,-36080632120726367303,1822519342635836448931339383618965,6485102595798582339,200878
25596288,1784820071,59576962465,-31503191847859012331,1822134469772752180547660661391360,6485102595798582339,200873
25596289,1784820083,39994525929,-21140899848355997986,1821876192494306583400454837392356,6485102595798582339,200870
25596289,1784820083,-2350000,1243264752823484,1821876207675613222681090311874635,6485102595798582339,200870
25596291,1784820107,53743575992,-28399664797330433124,1821574075221696583063226017982682,7836056222791559074,200867
25596291,1784820107,-80000000,42309880281817974,1821574502791115259068311764137071,7836056222791559074,200867
25596294,1784820143,137481059964,-72608180183606925714,1820859207328103070179003694231465,15431094904176052032,200859
25596296,1784820167,-86751655567,45855395335804993536,1821303781085620403025765714926702,7836056222791559074,200864
25596297,1784820179,-112999576415,59764704210474598400,1821932426812268727701518025280661,6485102595798582339,200871
25596298,1784820191,-4900484353,2592800601269213522,1821964087084863914606795805994838,6485102595798582339,200871
25596299,1784820203,-54847617447,29025512739732479684,1822318512969023752617882875374645,6485102595798582339,200875
25596303,1784820251,31128313047,-16458106551033701572,1822117445133744300509698241593344,6485102595798582339,200873
25596304,1784820263,61262930759,-32380258187431331835,1821733476141036925308088229555495,7836056222791559074,200869
25596305,1784820275,32374971196,-17106511940608173250,1821560517005784590158678665314500,7836056222791559074,200867
25596306,1784820287,21315414559,-11261013431064370961,1821446660063360325233364186459479,7836056222791559074,200866
25596307,1784820299,110855289142,-58542588996860729274,1820866504810410016572898963095552,15431094904176052032,200859
25596307,1784820299,9250000000,-4883324649995293848,1820841432264269753000323594035239,15431094904176052032,200859
25596308,1784820311,165228621723,-87205998535558339340,1820393688856099532093231155196380,15431094904176052032,200854
25596310,1784820335,-6959765588,3676104000000000000,1820412553709271421465220493719869,15431094904176052032,200854
25596310,1784820335,-3597108993,1900000000000000000,1820422304037615393726826733150154,15431094904176052032,200854
25596313,1784820371,110934342,-58537458586265642,1820422003487634278027752583899951,15431094904176052032,200854
25596314,1784820383,-781677413,412886092867205860,1820424122316568022807077554566045,15431094904176052032,200855
25596317,1784820419,-238500000,125977137239810126,1820424768799963771125067658807187,15431094904176052032,200855
25596321,1784820467,55690,-29385934224400,1820424768649087013071160780221019,15431094904176052032,200855
25596322,1784820479,-23927851509,12639290168260000000,1820489630348652947499347042698216,15431094904176052032,200855
25596323,1784820491,36268711211,-19138536781808645406,1820391366997163610985499474000658,15431094904176052032,200854
25596323,1784820491,-8745916360,4619538000000000000,1820415073319425430424149981413974,15431094904176052032,200854
25596325,1784820515,-90927647729,48034540386956042240,1820661574656596281911271448410748,15431094904176052032,200857
25596326,1784820527,-79835636759,42185666727830519808,1820878061026072983747206453995313,15431094904176052032,200859
25596326,1784820527,-2187434,1155992125246454,1820878066958337607009956725660457,15431094904176052032,200859
25596329,1784820563,-35979706906,19016165877588860000,1821069692045713506753944744157041,7836056222791559074,200862
25596330,1784820575,-395971604,209303125808833701,1821071807192701233198578165254386,7836056222791559074,200862
25596330,1784820575,13896099,-7337880331941072,1821071733001455162462506976701685,7836056222791559074,200862
25596331,1784820587,-24395583965,12895982570986746290,1821202055463594158944645644547329,7836056222791559074,200863
25596332,1784820599,148500000,-78427100492142029,1821201262509219324151748896197017,7836056222791559074,200863
25596335,1784820635,-39963981901,21129712587051036672,1821414792277383638321607760685211,7836056222791559074,200865
25596336,1784820647,-35976133297,19025499921194190000,1821607057580124784420013210923086,7836056222791559074,200867
25596336,1784820647,-2574650189,1361723543514391728,1821620818700222968277159089196368,7836056222791559074,200868
25596338,1784820671,-102075261483,54005444402573254656,1822245183182513845535192706764092,6485102595798582339,200875
25596338,1784820671,-2979155758,1576774015967577758,1822264436917314008726040854832228,6485102595798582339,200875
25596338,1784820671,-468270532,247843985072304259,1822267463300493889762975236497742,6485102595798582339,200875
25596339,1784820683,-16711272000,8845400970764673333,1822375473074099716979416100268334,6485102595798582339,200876
25596339,1784820683,1398872,-739736681003594,1822375464036775000129925346647707,6485102595798582339,200876
25596339,1784820683,14925000,-7892482949550578,1822375367614719599932724842510428,6485102595798582339,200876
25596341,1784820707,20476359317,-10827308761747730079,1822243090944382323099344549689084,6485102595798582339,200874
25596342,1784820719,398164069,-210522106756452534,1822240519006708160270817097583837,6485102595798582339,200874
25596345,1784820755,19031290925,-10061760609300462429,1822117594998497444298823437385728,6485102595798582339,200873
25596346,1784820767,3262001,-1724488832664533,1822117573930506696258058216051396,6485102595798582339,200873
25596346,1784820767,817650,-432258728296082,1822117568649624201686810233207245,6485102595798582339,200873
25596347,1784820779,-2492480157,1319004792633887625,1822133674805750787243776652052013,6485102595798582339,200873
25596349,1784820803,-44651785,23629656133552166,1822133963343694720369802474552701,6485102595798582339,200873
25596350,1784820815,-9374616000,4961198074005467780,1822194543738247560226292632026673,6485102595798582339,200874
25596352,1784820839,2123094,-1122489382452402,1822194530024852914613303845658833,6485102595798582339,200874
25596352,1784820839,821315,-434232855298786,1822194524719852612700762123965921,6485102595798582339,200874
25596352,1784820839,3088005,-1632641965434692,1822194504773950284359988061617804,6485102595798582339,200874
25596353,1784820851,-11417734912,6042894902785546240,1822268293595116324701897953666974,6485102595798582339,200875
25596355,1784820875,-39155070750,20726739957430000000,1822521384494871809192496958333006,6485102595798582339,200878
25596357,1784820899,-18749232000,9926946166740755696,1822642600843526969414953240362498,6485102595798582339,200879
25596359,1784820923,30824963137,-16303534546689799304,1822443421406418465012583679589759,6485102595798582339,200877
25596360,1784820935,-9626567032,5096269794634452292,1822505651140104025378540286892552,6485102595798582339,200877
25596360,1784820935,23351776169,-12349385956900536753,1822354779331510192951930169788729,6485102595798582339,200876
25596364,1784820983,-551790351,292078000000000000,1822358345849156991679335897747419,6485102595798582339,200876
25596365,1784820995,-8559432000,4530892153549532170,1822413671847080068034799918741604,6485102595798582339,200876
25596368,1784821031,-35967940013,19042454989172621312,1822646196213027707444547621229459,6485102595798582339,200879
25596368,1784821031,-1860925714,985359448380255385,1822658228279328791540382352539648,6485102595798582339,200879
25596369,1784821043,6591741241,-3486776518986949927,1822615630511195379128842998717355,6485102595798582339,200879
25596369,1784821043,7017521416,-3711818679248974498,1822570283414646198572074556705326,6485102595798582339,200878
25596370,1784821055,20639318183,-10915804993182274755,1822436925590433185303501090062336,6485102595798582339,200877
25596370,1784821055,-205974056,109037500000000000,1822438257029870297363428582246943,6485102595798582339,200877
25596373,1784821091,490265,-259274257206224,1822438253862330126293806480734582,6485102595798582339,200877
25596373,1784821091,-124813785,66073365480044847,1822439060673606456458397573989315,6485102595798582339,200877
25596377,1784821139,73568227796,-38896157548739586343,1821963868331476287070176162276430,6485102595798582339,200871
25596378,1784821151,241405,-127599471743787,1821963866772600149844439373911362,6485102595798582339,200871
25596379,1784821163,4188405422,-2213835853550834949,1821936820454643875176820695087492,6485102595798582339,200871
25596379,1784821163,-122853775,65000000000000000,1821937614159226356285570317850298,6485102595798582339,200871
25596381,1784821187,-645301692,341419904090377850,1821941783182955999263181856255919,6485102595798582339,200871
25596383,1784821211,36364593188,-19218370883852269795,1821721174847628961334741369080041,7836056222791559074,200869
25596383,1784821211,18000000000,-9511237418429322226,1821625009398776347206071665867337,7836056222791559074,200868
25596385,1784821235,6829964550,-3608704672236061649,1821588522799891781110363048901291,7836056222791559074,200867
25596385,1784821235,10222489,-5401082366099354,1821588468191065697189887310946026,7836056222791559074,200867
25596388,1784821271,7995148,-4224260007628946,1821588425480759789289532499707208,7836056222791559074,200867
25596390,1784821295,-8456327403,4472507886962210904,1821633623141082030037173745883106,7836056222791559074,200868
25596390,1784821295,20000000,-10567583027037282,1821633516295219564948226822708815,7836056222791559074,200868
25596392,1784821319,-39462135787,20874286699561500359,1821855966638776474439427200905765,6485102595798582339,200870
25596392,1784821319,-189022540,100000000000000000,1821857187722749522299042005156235,6485102595798582339,200870
25596393,1784821331,39720729966,-20990079089562264149,1821633250590242482198112235507043,7836056222791559074,200868
25596394,1784821343,5312787592,-2807121478374109749,1821604868573783866762620052552283,7836056222791559074,200867
25596395,1784821355,283014,-149533724261679,1821604867061890400160233687991850,7836056222791559074,200867
25596396,1784821367,9388675510,-4960487489398456085,1821554712966796372382199399322390,7836056222791559074,200867
25596398,1784821391,-17934048000,9485138035788616360,1821650566581342443703117676824850,7836056222791559074,200868
25596401,1784821427,-1012833760,535707393220438278,1821655980260066515454143313637776,7836056222791559074,200868
25596403,1784821451,-4180528661,2211196276510577593,1821678325865873688183679612656472,7836056222791559074,200868
25596404,1784821463,-11861049,6273711625688298,1821678389265893136813055434640725,7836056222791559074,200868
25596405,1784821475,-22547441437,11926897484819920262,1821800932252222595335499899011275,6485102595798582339,200870
25596406,1784821487,-34055523539,18017721923942617088,1822020943766944189094781955312674,6485102595798582339,200872
25596407,1784821499,-29101209220,15399996396470556672,1822208990654791438978914736699212,6485102595798582339,200874
25596408,1784821511,-19990042650,10580322735356854000,1822338185280009620429171934446482,6485102595798582339,200876
25596409,1784821523,-8692175228,4601059473068774400,1822394368079825663533968812991779,6485102595798582339,200876
25596409,1784821523,-2833983474,1500183699372952577,1822412686582544983141514634167331,6485102595798582339,200876
25596421,1784821667,-5941066,3144965755199646,1822412724985217777727972426667216,6485102595798582339,200876
25596424,1784821703,2222839823,-1175497894965989342,1822398363988320384372862989923759,6485102595798582339,200876
25596427,1784821739,26999592257,-14276636535118461123,1822223947059235214999584757268124,6485102595798582339,200874
25596429,1784821763,200752976344,-106072718405630809170,1821076533138788927677551157470314,7836056222791559074,200862
25596431,1784821787,12722709843,-6718053383409084614,1821008608788821639731559431040399,7836056222791559074,200861
25596432,1784821799,45042075057,-23780152258225435769,1820822539658705414638851165110591,15431094904176052032,200859
25596433,1784821811,37076060273,-19571697001361305145,1820722052324505677900637261946111,15431094904176052032,200858
25596434,1784821823,1000000000,-527849712357789748,1820719342175740895634370445116925,15431094904176052032,200858
25596434,1784821823,19908647518,-10508446815347937516,1820665388458442871863562208963578,15431094904176052032,200857
25596435,1784821835,91478819742,-48277561471243249629,1820417516061196392699889623864964,15431094904176052032,200854
25596435,1784821835,23871510,-12596373038131051,1820417451387399986635182340645829,15431094904176052032,200854
25596435,1784821835,23495674,-12398053353456181,1820417387731840089695050130545354,15431094904176052032,200854
25596437,1784821859,209298618654,-110407019315659177158,1819850511891687948609596345106585,15429656868613584021,200848
25596438,1784821871,-17950362344,9475765171806500864,1819899143698320912693809616774087,15429656868613584021,200849
25596440,1784821895,886828,-467689243207950,1819899141296831386220481209129279,15429656868613584021,200849
25596441,1784821907,-116858955764,61700719971787227136,1820215780535367639626512069243209,15431094904176052032,200852
25596441,1784821907,262870,-138678607584460,1820215779823347440983308773351448,15431094904176052032,200852
25596446,1784821967,54700335595,-28855195568690882431,1820067628046814822298612838889270,15431094904176052032,200851
25596447,1784821979,-26525409824,14005942445161709568,1820139503066608035130252695467590,15431094904176052032,200851
25596448,1784821991,-80382669729,42450400000000000000,1820357347981520119390299804052526,15431094904176052032,200854
25596448,1784821991,242868,-128146343020001,1820357347323575925965003605110106,15431094904176052032,200854
25596448,1784821991,10000000,-5276390461472862,1820357320232904553245101854817857,15431094904176052032,200854
25596454,1784822063,462194622,-243871757748271649,1820356068116039568468510238934274,15431076599830226681,200854
25596456,1784822087,55694,-29385934224400,1820356067965162631444565945271858,15431076599830226681,200854
25596457,1784822099,41654426956,-21977109170468054364,1820243230343906138625764828108176,15431076599830226681,200853
